status,id,evaluation_id,student_id,school_id,rule_id,alert_type,severity,title,message,risk_score,risk_level,data,acknowledged_by,acknowledged_at,resolved_by,resolved_at,resolution_notes,intervention_id,cooldown_key,created_at,updated_at
new,ecc6f4b5-5045-40c0-7ce1-aa5123a0b414,0be0b683-bc5c-4f0b-8377-518865d05387,824fd656-898c-4a31-aa57-ef6e1d6c346d,219980cb-3f77-4414-faeb-5f70b1472a36,sample_text_2889,chronic_absence,info,Rapid decline in math performance,sample_text_5587,639.33,at_risk,sample_text_4764,91481a49-39f6-4c85-9a87-3de01f285177,,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,,,e2e17755-5579-455b-5775-badd073cd6e2,sample_text_9981,2025-10-23T10:35:59.590Z,2025-06-11T18:48:30.690Z
in_review,7a874516-9e33-4b27-d34d-42d442dbf286,8e87b47d-c51b-42c9-56a1-0d678bfc4fcc,60bb9abd-ad4f-43fe-d09e-d416a48001a5,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,sample_text_2905,intervention_overdue,critical,3+ consecutive absences,sample_text_2621,492,at_risk,sample_text_6130,e2e59b60-b37d-4442-b14f-f66ec99cab25,2025-12-30T21:07:00.948Z,b3ab5a31-3db7-455f-604b-d752ad0d37c7,2025-05-17T01:13:28.005Z,sample_text_6889,22cc6a8f-9b50-4313-a8c9-a3c43b392d05,sample_text_3319,2025-11-30T16:09:21.818Z,2026-02-18T13:52:47.510Z
new,1f3bf5e4-87f7-480f-deb2-6b147ccb0487,1d12f2b8-e3b2-4a48-afb6-61284c4ab7f9,25984c0e-a7ff-4156-822e-ec2fb55f198a,4c81bc97-321d-48c5-d316-8243b2e8187e,sample_text_75,trend_warning,info,Grade decline detected,sample_text_117,332.25,critical,sample_text_2556,7d07d517-dedd-404d-c698-f00e2aeb820f,,6a49f986-fadb-4bcd-512c-c56d68c9b08b,,,e4e629c5-87d4-4ff9-a454-60a9e53957d8,sample_text_4091,2025-11-14T03:37:25.270Z,2025-04-20T15:18:13.491Z
resolved,cf37b607-ca4f-4e2b-50ba-34879edd22d8,2347d99b-33af-4d75-8972-3be6f13ae7a8,cd807608-c28a-4e54-37b1-20305ffdcd5c,eb97341d-2385-4175-9a86-c3256608e18e,sample_text_8042,rapid_decline,warning,Rapid decline in math performance,sample_text_6,79.62,at_risk,sample_text_7168,01576ed3-e96e-415a-7c79-d2b4e79c9251,2025-06-03T21:43:39.318Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,2025-05-07T22:40:47.465Z,sample_text_8042,56ce6d7a-11a7-4010-eed8-0ac222e7299e,sample_text_5811,2025-09-07T11:29:43.147Z,2025-11-11T19:02:11.514Z
acknowledged,c6d3e266-317d-471e-76c4-6d4fd73f1c48,2feb1f8b-5bf2-44a0-a06f-040f5047678e,44e96aef-1775-4e8c-e285-02e0cadba8e3,3a19d003-2447-4c77-d435-69866c42a3e8,sample_text_4947,grade_decline,urgent,Missing assignment rate above 20%,sample_text_6545,580.39,critical,sample_text_1122,d9edb57f-a55c-4a07-df66-d6f8356c9964,2025-07-26T07:04:20.352Z,621e454c-d590-4953-4dc4-27d658cef254,2026-03-02T15:52:12.445Z,sample_text_648,2aec5726-4c1e-417e-c6cf-9881808fd293,sample_text_3051,2025-10-28T12:49:15.629Z,2026-03-27T07:53:46.011Z
new,5d64ce3d-8a13-49a8-62dd-47f6862c6f45,49730a15-e28a-4cc8-d457-96fecec749b5,3e4e588f-bb13-48f9-ae27-231d699b174f,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_2417,chronic_absence,warning,Intervention overdue for review,sample_text_4475,962.93,critical,sample_text_6051,faab496b-a78d-4496-aa0f-1f0957801a80,,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,,,6e60c3c1-79e3-49f2-3701-c8f0fce81cb1,sample_text_4614,2025-12-27T00:22:03.257Z,2026-01-23T23:39:10.883Z
resolved,0b99c3cc-7807-4060-64d4-20288eca60f2,bf784059-dd37-4658-3518-af9b0e365531,e66f5152-bb91-495c-70a1-919b8657aacd,e394ca10-b5a0-45cc-8730-3524aff8641a,sample_text_8925,chronic_absence,warning,Student at risk of chronic absence,sample_text_5211,222.06,critical,sample_text_6194,4983674c-e15e-4015-0eb3-50b01d7810f8,2025-07-11T19:11:14.616Z,d686c193-7466-44fb-b1a6-37325154df4c,2025-06-18T00:53:07.590Z,sample_text_5631,ba7a4b0f-ab5c-4d6a-5299-a5cc023c573d,sample_text_264,2025-11-01T02:47:21.197Z,2025-10-09T05:08:16.139Z
acknowledged,7451f098-a208-4ca9-ea2d-17ad7b1e3ec7,9fee2838-6786-4850-16bc-4cb206313b59,44e91cce-ea65-438a-461a-9f0cf86acc81,e536d26c-1212-499f-3401-979cc6978147,sample_text_9556,attendance_drop,info,Intervention overdue for review,sample_text_2901,462.06,critical,sample_text_393,d1707a15-e071-4bbb-65ff-4dfa7f902567,2025-12-11T05:33:10.224Z,f1f1b656-b2d4-47c0-837f-3221be4d02cd,2026-01-17T20:03:25.876Z,sample_text_551,a70b1f5f-95d9-4a6b-0910-a715243975f7,sample_text_9607,2026-03-24T06:23:36.545Z,2025-08-17T19:09:53.846Z
in_review,d31c33dd-81d9-462d-f43c-9d2eacfb69ed,fb5795c0-3d24-48eb-b296-8012a1d4d129,8896db36-2d61-437b-b2c1-dc033ac04606,820e0d69-1dec-4fa2-7dff-4973e37417e7,sample_text_5316,threshold_breach,warning,Rapid decline in math performance,sample_text_8561,287.22,at_risk,sample_text_2522,234b0627-79ac-4de2-9e5f-3deaab1f438f,2026-01-14T18:30:00.781Z,034eaa7e-6ebe-4134-5494-fbfbc43c72ec,2025-10-28T16:19:47.779Z,sample_text_2996,b67c6dd5-03b5-49d6-f6fa-91a5dcce714c,sample_text_4172,2025-06-03T08:59:40.011Z,2026-01-03T20:04:00.545Z
resolved,2ae34cdc-2014-46ef-061b-8c1eb7491c6c,7a4ee55e-b2be-47f5-bda7-a31ec45cea1a,824fd656-898c-4a31-aa57-ef6e1d6c346d,5b1b6bbb-ac85-477d-9a11-d480281a4b21,sample_text_1978,rapid_decline,info,Intervention overdue for review,sample_text_8543,776.98,critical,sample_text_4300,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,2025-05-12T09:33:55.615Z,a7fdde05-87ad-4532-1887-2448d13ec652,2026-01-23T21:13:35.868Z,sample_text_2950,5b87189e-f2c1-4df6-c8e6-85342cf1a109,sample_text_5567,2025-06-29T12:00:01.483Z,2026-01-05T04:35:22.568Z
in_review,35a47c61-389e-4442-ff15-6a6156f8b226,6ffb74f4-ff72-4502-d755-efdc40b8f7c6,cfed3b67-1de3-46ea-e76f-c89d08ec289a,1c4d8e9f-05af-4567-fc15-60738335dd73,sample_text_4330,attendance_drop,urgent,Attendance dropped below 90%,sample_text_6523,129.95,at_risk,sample_text_202,faab496b-a78d-4496-aa0f-1f0957801a80,2025-08-30T09:26:15.439Z,13815186-454f-4056-c0e4-2d163f76617d,2025-07-12T01:42:48.275Z,sample_text_5503,1c838e84-c20a-4ba3-eb30-b5b3f01c4156,sample_text_414,2025-12-15T21:22:13.849Z,2025-11-08T18:20:15.241Z
in_review,85bf6598-da26-4bf2-12df-4a34da8b9fe0,e473173c-1232-406a-3575-363b542b03b0,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,b017f20d-2b75-45dd-64d2-722f145a78d0,sample_text_8742,grade_decline,urgent,Rapid decline in math performance,sample_text_7371,104.2,at_risk,sample_text_1692,ea49fb72-2050-42e2-81c3-091e5dbcc276,2025-11-28T23:51:37.910Z,ade33206-8c00-4f20-4bf1-7781c1eb9609,2026-01-24T09:25:10.243Z,sample_text_8262,a27d74e2-2d9c-4728-84c3-cf4dbccaa5ee,sample_text_9068,2025-05-26T13:48:47.455Z,2025-06-12T07:41:50.881Z
dismissed,f314a053-468e-4e00-5f56-bb1089b1be53,aa22c13d-87ee-4b88-39de-df2e524d0e58,63b3d997-8d4b-4027-f32c-5ba74efdff76,2e858920-a13b-46d3-3f94-8050bb03f098,sample_text_3009,new_risk_detected,warning,Missing assignment rate above 20%,sample_text_3615,184.01,critical,sample_text_3941,5b22fa71-538f-4f40-5599-52754e6eb443,2026-03-31T17:57:40.090Z,91481a49-39f6-4c85-9a87-3de01f285177,2025-08-01T22:45:46.878Z,sample_text_6123,0a6828b5-4d55-4c26-d7ba-a1b99663b2fe,sample_text_4776,2026-01-02T12:13:08.875Z,2025-07-08T01:11:26.901Z
resolved,245334d2-d5f8-4795-da52-851a55c85b9b,ff197188-dcb1-45e6-c625-0be54a79c7a6,857fcefe-5faf-4a3c-df5d-917321d0ed26,1eca3985-996e-497f-4644-294968d742b8,sample_text_44,threshold_breach,urgent,Student at risk of chronic absence,sample_text_7158,239.32,critical,sample_text_6447,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,2026-01-25T10:28:08.167Z,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d,2025-09-22T16:20:23.914Z,sample_text_1787,239d70c0-edab-4bf4-a388-f3e9c190ee86,sample_text_270,2025-11-07T10:07:23.226Z,2025-08-21T16:23:20.036Z
resolved,1764e0a4-a57e-406e-7550-3155b19d7bfb,6a99f44c-cd63-4dbb-cf53-848619c0777c,cfed3b67-1de3-46ea-e76f-c89d08ec289a,7d85b267-ac94-499b-94c1-eff3632a4d8b,sample_text_670,threshold_breach,urgent,Missing assignment rate above 20%,sample_text_5849,830.41,at_risk,sample_text_5290,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,2025-08-09T22:34:45.872Z,034eaa7e-6ebe-4134-5494-fbfbc43c72ec,2025-10-22T18:36:47.557Z,sample_text_746,a27d74e2-2d9c-4728-84c3-cf4dbccaa5ee,sample_text_3012,2025-08-18T10:27:37.617Z,2025-05-28T05:01:38.005Z
resolved,26798b7c-c933-47e6-f85c-f6ea8534994f,8cefca9c-ff93-483e-4439-8e7d81e26b46,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,5eca5363-069f-462b-ef13-7dba299c99d9,sample_text_412,new_risk_detected,urgent,Behavior incidents increasing,sample_text_9239,906.35,critical,sample_text_4967,034eaa7e-6ebe-4134-5494-fbfbc43c72ec,2026-01-27T18:14:56.149Z,621e454c-d590-4953-4dc4-27d658cef254,2025-08-07T16:58:19.061Z,sample_text_3990,53d17442-b477-40dd-7421-38a81cb807b4,sample_text_5756,2025-09-07T14:11:15.228Z,2025-09-25T20:13:21.313Z
in_review,31fc4a63-d7f2-481b-bdb9-4dd4e17b8d72,20b9014d-db4b-45c0-07a4-7e121b049d0a,4459d0bc-ac12-45e0-2241-37b73184e150,2e842555-494e-4eac-25b2-d2a4430cc9ed,sample_text_9766,new_risk_detected,warning,Grade decline detected,sample_text_8990,601.68,at_risk,sample_text_80,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,2025-09-25T16:07:02.089Z,4983674c-e15e-4015-0eb3-50b01d7810f8,2026-01-13T06:40:34.152Z,sample_text_5632,cc19aa3d-8df7-4ba6-943a-ebbf9970c3bc,sample_text_7393,2025-11-17T23:40:04.616Z,2025-06-18T00:51:07.749Z
in_review,c6a4b953-c02f-484f-c585-d1dc8b7a9def,ea07acd0-96ec-415c-36fc-2ff6949070f4,26241fc8-1326-4f27-2a84-eb284a0bd4ba,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,sample_text_6040,intervention_overdue,critical,Behavior incidents increasing,sample_text_4911,562.17,at_risk,sample_text_1398,addfc86c-41af-41c3-ce53-f3cc7fcccdf6,2025-11-25T11:55:17.729Z,1f944d7a-c145-4606-b226-ca59addffefd,2026-02-04T09:07:08.876Z,sample_text_7550,239d70c0-edab-4bf4-a388-f3e9c190ee86,sample_text_364,2025-12-30T07:44:13.934Z,2025-10-18T07:02:38.326Z
dismissed,35deb02f-db5d-4ad1-de68-9a169acf51e8,bb3148c9-5f29-4a26-2c10-311a5c5ac60b,19b0ce65-5cea-46af-9685-0855cb090984,2e858920-a13b-46d3-3f94-8050bb03f098,sample_text_8005,attendance_drop,info,Missing assignment rate above 20%,sample_text_7446,549.99,critical,sample_text_1409,d9edb57f-a55c-4a07-df66-d6f8356c9964,2026-02-28T17:44:43.711Z,074f3f9d-1d98-495a-36ce-ea4c10de32e7,2025-06-01T14:21:37.497Z,sample_text_7400,3e90a57e-4981-458b-1a9c-b59ffc169491,sample_text_5351,2026-01-28T09:16:36.747Z,2026-01-14T13:01:23.738Z
new,c28995b0-2c1e-4b86-195a-9f8e0dd1cf1a,2feb1f8b-5bf2-44a0-a06f-040f5047678e,8896db36-2d61-437b-b2c1-dc033ac04606,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,sample_text_2323,consecutive_absences,warning,New student identified as at-risk,sample_text_5278,279.81,critical,sample_text_7382,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,,6601188e-454e-46f8-39d3-12e3a2450d73,,,0fe15401-d8c6-475b-c190-0d88ceee9427,sample_text_948,2026-01-06T15:12:44.730Z,2025-06-10T01:47:28.912Z
resolved,bc5c6eaf-a5b6-425f-4afe-9578fe94297a,3f60847e-3e8d-4c39-8fed-48caf103b373,4361747f-bbcd-4426-e55e-5ac00ba3e695,2a4e5e57-fab3-47be-aa17-438ff8cedd26,sample_text_8805,intervention_overdue,info,New student identified as at-risk,sample_text_4610,685.7,at_risk,sample_text_5660,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,2025-05-31T15:56:36.884Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df,2025-09-30T06:44:00.095Z,sample_text_4475,6d2954e1-a294-4f4c-a73e-cd9374c16466,sample_text_5005,2025-08-01T11:05:51.705Z,2025-11-03T00:24:43.106Z
new,95243988-b93a-4635-ce2c-216795f3c3cb,9e0c7f0a-3bde-4b72-d324-42ed57314378,a37257b2-9391-4433-6110-687c09f379ec,1eca3985-996e-497f-4644-294968d742b8,sample_text_1810,threshold_breach,warning,Rapid decline in math performance,sample_text_8326,33.12,critical,sample_text_3841,760e9861-7716-4fc7-6676-f5213f248cda,,6a49f986-fadb-4bcd-512c-c56d68c9b08b,,,1b16683a-98b0-4954-e675-86e26360065f,sample_text_962,2026-02-02T21:33:39.262Z,2025-11-12T16:50:31.378Z
in_review,c43dd96a-fbff-4b84-6310-1274bd89ebba,ef455704-8f4f-4393-8347-4f94eab8a34c,230051a7-77f6-49c9-6d7a-c1c341da56c9,b9a92613-a49f-49ac-02ac-12389b77c55c,sample_text_4605,consecutive_absences,urgent,Rapid decline in math performance,sample_text_9444,575.48,at_risk,sample_text_5486,59b39d5f-196d-4a89-1b1d-30029759628a,2025-08-29T08:30:47.453Z,3f95f74e-1bdc-41c3-893d-2d90a62d76bc,2025-08-24T10:53:01.881Z,sample_text_9026,f3245852-12e5-4379-8a66-102c2f3b17dc,sample_text_9869,2025-10-03T03:10:48.550Z,2025-11-02T17:35:27.639Z
new,0206c414-8854-44cc-18c6-00372d9b7c9c,7be4bb45-ba49-4910-a4a1-cb5189855e2b,40dc6875-50a3-4da6-8104-124ea7a529fb,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_3196,threshold_breach,urgent,Student at risk of chronic absence,sample_text_7891,317.31,critical,sample_text_7110,8ac01f7d-9c30-4771-a900-d8fc5dd68b28,,367ec86b-33cc-4e1c-99be-6d4f3680b591,,,1797da59-3197-4d22-4628-5686cdfac972,sample_text_6542,2025-08-12T01:08:14.109Z,2025-09-21T16:20:05.169Z
resolved,3225099c-87a2-4ae1-8c80-33118edcf026,2347d99b-33af-4d75-8972-3be6f13ae7a8,73e655b7-927f-4010-5d38-ed87d5958465,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,sample_text_9649,grade_decline,critical,Behavior incidents increasing,sample_text_7315,174.09,at_risk,sample_text_2895,2f694710-7063-42cd-b6b6-33ab87581536,2025-12-29T00:05:54.974Z,faab496b-a78d-4496-aa0f-1f0957801a80,2026-03-14T12:06:25.101Z,sample_text_3369,8445b8d0-fa6a-4454-0ffa-e73de69b3697,sample_text_808,2025-06-22T23:47:11.586Z,2025-05-19T02:39:48.109Z
acknowledged,5591bb61-a1db-45cc-b064-e191f0c25369,b158b71d-a1ef-4df5-1cd0-d4e7a5ef148e,44e96aef-1775-4e8c-e285-02e0cadba8e3,94519cc1-bdc7-4549-769e-8964efcea7c6,sample_text_2472,intervention_overdue,warning,Behavior incidents increasing,sample_text_8824,601.27,critical,sample_text_6503,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d,2025-12-20T18:33:37.435Z,2f694710-7063-42cd-b6b6-33ab87581536,2025-12-07T07:42:24.530Z,sample_text_1690,0a6828b5-4d55-4c26-d7ba-a1b99663b2fe,sample_text_602,2026-02-03T11:21:51.284Z,2025-05-28T21:19:01.465Z
resolved,b2aec27b-f3eb-4d76-8e0a-250952e2153a,680724a7-7dd6-4b2f-50fc-6779dd6d345a,5354d00b-34f0-4a88-58d4-8decde6ce2ee,e536d26c-1212-499f-3401-979cc6978147,sample_text_1663,consecutive_absences,warning,New student identified as at-risk,sample_text_2222,318.42,at_risk,sample_text_206,b941f6ec-4ce0-4310-9221-6be0482727a0,2026-02-07T15:32:01.279Z,074f3f9d-1d98-495a-36ce-ea4c10de32e7,2025-06-05T12:44:22.435Z,sample_text_3080,0a9e3ade-a1f9-402f-d989-08906f23513d,sample_text_7407,2026-02-01T15:54:41.556Z,2026-02-18T06:38:59.485Z
acknowledged,daf54ffd-e541-4596-012f-c0bad9a25f16,e521efd9-9cf9-4b39-35be-03b2443ce625,1458a564-2503-4c4e-98fd-ff8eee30f920,7e8192d3-756a-4974-209e-dc1ea1cca26e,sample_text_4769,new_risk_detected,info,3+ consecutive absences,sample_text_1344,845.64,critical,sample_text_1853,4983674c-e15e-4015-0eb3-50b01d7810f8,2025-07-18T00:23:45.867Z,234b0627-79ac-4de2-9e5f-3deaab1f438f,2025-09-15T14:54:36.809Z,sample_text_2777,2816ccd1-fce4-4fb5-0fbb-dfb23ed54240,sample_text_4294,2026-03-02T00:45:49.017Z,2025-05-29T10:57:16.426Z
in_review,79434d73-b9a1-4a3c-3c15-2f41c2c56eee,a0cd1d62-27c4-4bd6-b7fc-5764a410fcb7,2d6bfb42-752b-4b9d-3444-de223d3aae60,e112e16e-d7d4-47de-a1f6-038db1f702ae,sample_text_7385,chronic_absence,warning,Attendance dropped below 90%,sample_text_5586,547.57,critical,sample_text_2728,760e9861-7716-4fc7-6676-f5213f248cda,2025-06-13T10:19:44.243Z,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd,2025-05-12T02:05:02.391Z,sample_text_672,35da515d-35a2-4861-590b-fb685b51a2fd,sample_text_4256,2025-10-14T22:55:20.990Z,2026-04-07T15:29:30.853Z
resolved,5a9780ee-3ef3-47f0-204a-a4b31e3efa71,778368ea-6484-4c2a-ced0-bf3535db3e70,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,820e0d69-1dec-4fa2-7dff-4973e37417e7,sample_text_9741,intervention_overdue,urgent,Intervention overdue for review,sample_text_5908,344.72,at_risk,sample_text_386,c99158d6-bd93-42cc-6585-6fedbda473c8,2026-04-09T06:41:06.688Z,72571b3c-f6ea-4a2a-2118-2d3a77def4dd,2025-05-20T00:15:17.195Z,sample_text_1311,ddaebb0c-208f-4c1d-99d6-3c94ad714d88,sample_text_1117,2026-02-12T08:14:48.030Z,2026-04-05T17:50:10.117Z
in_review,0efae98f-0f27-4447-17e3-6685431ccfcf,6a46e0d7-cbd2-450b-dccd-877e4b1c7c49,942582d6-df90-465e-0a7c-344463dcc5fc,e394ca10-b5a0-45cc-8730-3524aff8641a,sample_text_578,chronic_absence,critical,Intervention overdue for review,sample_text_6858,317.02,critical,sample_text_9565,3f95f74e-1bdc-41c3-893d-2d90a62d76bc,2025-11-16T08:51:04.867Z,54566fd8-2ce9-43f1-d9c4-3262fe0540e9,2025-06-01T14:03:48.089Z,sample_text_6459,da56bf9e-670d-458d-06b7-c28efe44bae9,sample_text_3124,2025-09-28T04:42:02.995Z,2026-04-09T05:42:00.304Z
dismissed,45a534ad-b560-4e3c-3ade-73dabb8e024b,2f47f7e6-8840-45b7-92de-86d5b6c35486,a9f9f807-e129-4f29-9091-c45f8770da1a,baeb778f-0236-4ea0-497b-a0d46e5c6619,sample_text_1632,rapid_decline,warning,New student identified as at-risk,sample_text_2013,468.32,at_risk,sample_text_9412,d1707a15-e071-4bbb-65ff-4dfa7f902567,2025-08-13T08:07:50.241Z,074f3f9d-1d98-495a-36ce-ea4c10de32e7,2025-09-13T12:05:01.300Z,sample_text_4535,093f659d-b7ea-45cd-f8d9-33ac23698fa0,sample_text_2258,2025-11-21T05:26:57.353Z,2025-09-15T16:05:50.445Z
resolved,0356e3e5-b634-473f-b660-4b5073df4a96,8e87b47d-c51b-42c9-56a1-0d678bfc4fcc,fb441a9a-76af-4633-ef6e-1ccf7e88caa7,521d1584-627e-495f-893e-82a12f5344be,sample_text_6341,attendance_drop,critical,New student identified as at-risk,sample_text_1664,721.93,at_risk,sample_text_5681,234b0627-79ac-4de2-9e5f-3deaab1f438f,2025-10-01T23:31:28.345Z,59b39d5f-196d-4a89-1b1d-30029759628a,2025-05-06T11:51:57.049Z,sample_text_2162,5859fef3-05c8-484e-150b-75f6cf06c810,sample_text_4995,2025-09-13T14:14:12.791Z,2025-09-26T04:27:39.694Z
in_review,0a674650-ae6e-40fb-d292-bb5bfd339edf,7e6bb9b0-40c7-4c91-067f-ac9991fe2a68,5354d00b-34f0-4a88-58d4-8decde6ce2ee,7e8192d3-756a-4974-209e-dc1ea1cca26e,sample_text_8768,intervention_overdue,warning,Attendance dropped below 90%,sample_text_4132,590.65,critical,sample_text_974,65b719d4-a6d4-4c9f-1165-ea0ebe168811,2026-03-07T16:07:38.194Z,7a4c360c-bb74-4deb-f15e-c8b948e7a622,2025-05-09T10:20:00.792Z,sample_text_6079,f3245852-12e5-4379-8a66-102c2f3b17dc,sample_text_8630,2025-11-01T12:53:47.266Z,2025-04-22T13:25:20.402Z
resolved,e187bfe3-04fd-4667-8683-f04fa477a179,778368ea-6484-4c2a-ced0-bf3535db3e70,40dc6875-50a3-4da6-8104-124ea7a529fb,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_2850,chronic_absence,urgent,Attendance dropped below 90%,sample_text_6643,161.38,critical,sample_text_6436,b68d9d85-277a-4f14-1564-cbb9598388f9,2025-07-07T06:55:22.930Z,760e9861-7716-4fc7-6676-f5213f248cda,2025-12-31T11:41:41.647Z,sample_text_7580,ec23acc1-d133-44fb-ce18-66435eb26d60,sample_text_4765,2025-06-29T19:30:42.606Z,2026-04-07T02:23:19.521Z
in_review,59804a27-10bc-44d7-7ba4-1b2303c825d8,ae8c4a3c-a92e-4183-c048-33bed1d363e8,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,837a9baf-7fed-4fe4-630e-eeaf60164bcb,sample_text_479,rapid_decline,critical,New student identified as at-risk,sample_text_936,64.32,at_risk,sample_text_4762,ea49fb72-2050-42e2-81c3-091e5dbcc276,2026-01-26T18:17:07.532Z,e4b1ae0d-39bf-42a5-dfb9-7a9275ba3f82,2025-12-18T05:24:18.851Z,sample_text_4157,8e77bf83-cdbf-4e65-c0fd-b456dae5ca6e,sample_text_9524,2025-08-07T22:03:32.568Z,2025-08-09T04:16:33.758Z
new,294d5ea3-75d1-4408-2b8b-611658179940,d9dfb02c-cc3c-43cb-acaa-b64919b30601,230051a7-77f6-49c9-6d7a-c1c341da56c9,7e8192d3-756a-4974-209e-dc1ea1cca26e,sample_text_4302,rapid_decline,info,Grade decline detected,sample_text_951,179.13,at_risk,sample_text_5211,699866f4-eda9-4222-4727-7702d9d050eb,,74bd910d-f592-4d1d-0e88-4bd9512f610b,,,53916321-ba31-43c5-4662-702e1f8fc3b9,sample_text_8805,2025-04-15T07:35:38.971Z,2025-06-19T15:46:05.763Z
new,786b7452-ff1d-4f67-e37d-ed441aab212f,9fb8c08a-3272-4d2f-c185-7570eb41754a,60bb9abd-ad4f-43fe-d09e-d416a48001a5,661bcb95-f84e-4871-e1c4-675bf8171439,sample_text_967,trend_warning,critical,Attendance dropped below 90%,sample_text_8307,945.36,at_risk,sample_text_7718,b3ab5a31-3db7-455f-604b-d752ad0d37c7,,f1f1b656-b2d4-47c0-837f-3221be4d02cd,,,5859fef3-05c8-484e-150b-75f6cf06c810,sample_text_2576,2025-06-29T01:09:38.520Z,2025-09-09T12:15:21.886Z
resolved,927ad793-789f-452f-5894-8d376b2819bc,ff197188-dcb1-45e6-c625-0be54a79c7a6,f3bdc0f5-709a-4443-3bcd-690202dcd619,b9a92613-a49f-49ac-02ac-12389b77c55c,sample_text_3938,grade_decline,urgent,Attendance dropped below 90%,sample_text_2996,617.38,at_risk,sample_text_9363,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,2026-03-24T08:43:32.099Z,4983674c-e15e-4015-0eb3-50b01d7810f8,2025-11-02T05:48:23.844Z,sample_text_7763,9bc1579d-9568-426b-e472-0da17f977ab5,sample_text_489,2026-02-28T05:28:16.925Z,2026-01-22T00:15:27.005Z
new,0b9c1ad6-4ab9-4e3f-e339-be5bc8af26c6,0901b1ee-5691-47c2-d497-49e93857f1a1,f3bdc0f5-709a-4443-3bcd-690202dcd619,c8bf5171-97bd-4a3c-df89-c4059e1474e2,sample_text_2349,new_risk_detected,warning,Rapid decline in math performance,sample_text_2653,904.34,critical,sample_text_8682,8a0aa082-f148-423d-fd6f-c28d86c0215a,,13815186-454f-4056-c0e4-2d163f76617d,,,6db61a4b-84a8-461f-cebe-88f07baaac2d,sample_text_4493,2025-12-02T19:11:36.919Z,2026-01-24T01:06:34.928Z
new,a1f62b77-a6bf-4d08-747d-3f62c13d54e3,9fee2838-6786-4850-16bc-4cb206313b59,4459d0bc-ac12-45e0-2241-37b73184e150,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,sample_text_7486,chronic_absence,warning,Student at risk of chronic absence,sample_text_5189,673.54,critical,sample_text_670,65b719d4-a6d4-4c9f-1165-ea0ebe168811,,b8378524-c3b6-4652-6983-adbddb7aa9dd,,,354a8aed-8ff3-48d7-00fd-76a6427a85cc,sample_text_8622,2025-08-28T00:10:36.368Z,2025-09-26T20:05:21.182Z
resolved,3f41f8b8-7836-4fc4-ea3d-355644c027be,eefc5874-2610-4c7c-18ad-727ddb23a28e,4335fda9-afa6-493e-0026-1aa0263939a5,615ffcad-04ca-4584-4505-45cbefd50d58,sample_text_3269,intervention_overdue,critical,Student at risk of chronic absence,sample_text_980,32.36,at_risk,sample_text_636,c99158d6-bd93-42cc-6585-6fedbda473c8,2026-02-11T11:52:00.281Z,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,2026-03-21T04:40:41.458Z,sample_text_7589,da56bf9e-670d-458d-06b7-c28efe44bae9,sample_text_7082,2026-03-23T17:42:53.562Z,2025-04-28T21:25:56.224Z
dismissed,a5a8c535-edd8-4aeb-34f9-e63b3943f326,e2e9981d-ba1c-406d-9dc3-a025aef110b3,cfed3b67-1de3-46ea-e76f-c89d08ec289a,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,sample_text_6816,rapid_decline,warning,New student identified as at-risk,sample_text_3882,342.09,at_risk,sample_text_2928,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,2025-12-31T23:58:01.683Z,1f944d7a-c145-4606-b226-ca59addffefd,2025-07-27T05:28:48.016Z,sample_text_8967,7278e65a-9c24-4acf-5b35-796f64dbce30,sample_text_9504,2025-04-30T08:47:01.080Z,2026-01-12T13:47:31.625Z
