status,id,intervention_id,school_id,student_id,scheduled_date,scheduled_start_time,scheduled_duration_minutes,actual_date,actual_start_time,actual_duration_minutes,cancellation_reason,delivered_by,location,modality,group_size,fidelity_checklist,fidelity_score,fidelity_notes,student_engaged,engagement_notes,session_notes,skills_practiced,homework_assigned,parent_communication,created_at,updated_at,created_by
completed,768364f8-67ad-49a2-ae5d-6a2b2fd5dce2,354a8aed-8ff3-48d7-00fd-76a6427a85cc,4ca6797c-e546-4f8b-df90-dbb08907d99e,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,2026-02-20T06:33:32.944Z,sample_text_4213,431,2026-03-16T09:26:57.885Z,sample_text_9101,733,sample_text_6261,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd,sample_text_163,hybrid,21,sample_text_66,776.89,sample_text_2595,true,sample_text_7356,sample_text_5979,sample_text_7003,sample_text_5473,true,2025-06-30T10:31:39.487Z,2025-10-30T23:51:06.519Z,02eac898-e03e-4ede-7167-c2b3f40e7d1a
completed,b98c708d-66c0-461f-4723-ce0bf2de783c,b67c6dd5-03b5-49d6-f6fa-91a5dcce714c,e112e16e-d7d4-47de-a1f6-038db1f702ae,d914d5ce-2aec-454b-3d59-d028d03124f6,2025-04-30T03:36:46.534Z,sample_text_8468,763,2025-05-01T02:48:34.769Z,sample_text_4805,632,sample_text_3715,5b22fa71-538f-4f40-5599-52754e6eb443,sample_text_7472,hybrid,198,sample_text_7087,821.6,sample_text_5993,true,sample_text_7473,sample_text_3732,sample_text_8852,sample_text_8500,true,2026-01-20T14:00:30.487Z,2025-10-29T05:32:29.636Z,6601188e-454e-46f8-39d3-12e3a2450d73
completed,da91c7c9-878b-48e2-cd03-1a73901f3930,ec23acc1-d133-44fb-ce18-66435eb26d60,7cc152ca-2334-4efd-8c58-4327009bcdb6,3e334f12-6fd2-4fbe-3f23-a1309343356d,2025-06-11T08:57:51.745Z,sample_text_7001,194,2026-02-18T11:02:38.922Z,sample_text_6524,414,sample_text_606,af45888d-3cda-415b-1d81-91022a417bde,sample_text_6800,in_person,810,sample_text_12,732.91,sample_text_5595,false,sample_text_2217,sample_text_6595,sample_text_3266,sample_text_1354,false,2025-09-10T15:01:54.144Z,2026-03-08T00:12:21.390Z,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd
cancelled,a2276ed6-f761-4bef-2673-823aa4adf6e2,7b01d302-0a70-4c31-f833-da69c718f73d,94519cc1-bdc7-4549-769e-8964efcea7c6,d914d5ce-2aec-454b-3d59-d028d03124f6,2025-05-24T16:06:57.617Z,sample_text_3119,130,,sample_text_4381,,sample_text_889,9c9bf7cc-e7e9-4ae2-6497-3685d6fe38d9,sample_text_1721,in_person,635,sample_text_279,,sample_text_9096,true,sample_text_961,sample_text_4299,sample_text_280,sample_text_5513,false,2025-06-30T15:01:19.299Z,2025-09-29T01:39:36.490Z,2f694710-7063-42cd-b6b6-33ab87581536
cancelled,986c14ba-2591-463f-77ea-a4e7522fd0ad,239d70c0-edab-4bf4-a388-f3e9c190ee86,e536d26c-1212-499f-3401-979cc6978147,44e96aef-1775-4e8c-e285-02e0cadba8e3,2026-02-14T02:57:16.176Z,sample_text_7946,34,,sample_text_7449,,sample_text_3877,760e9861-7716-4fc7-6676-f5213f248cda,sample_text_5036,hybrid,648,sample_text_6667,,sample_text_8760,true,sample_text_2278,sample_text_2822,sample_text_8040,sample_text_4218,false,2025-07-13T15:43:26.088Z,2025-09-01T08:05:01.698Z,6601188e-454e-46f8-39d3-12e3a2450d73
partial,ec805ba6-028f-4352-7e68-be103c871de8,e2e17755-5579-455b-5775-badd073cd6e2,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,4459d0bc-ac12-45e0-2241-37b73184e150,2025-08-25T12:18:56.356Z,sample_text_2302,567,2025-12-16T12:51:21.011Z,sample_text_5035,767,sample_text_2032,c99158d6-bd93-42cc-6585-6fedbda473c8,sample_text_1006,hybrid,660,sample_text_5985,11.64,sample_text_512,true,sample_text_8780,sample_text_5152,sample_text_7195,sample_text_6696,true,2026-01-14T00:15:18.771Z,2025-06-26T10:48:02.480Z,b68d9d85-277a-4f14-1564-cbb9598388f9
completed,7f4c75a1-8ac8-4218-6930-d9cb5d5f036f,f9139713-caa6-44fc-57f8-54d13d1981b1,94519cc1-bdc7-4549-769e-8964efcea7c6,3e334f12-6fd2-4fbe-3f23-a1309343356d,2025-09-06T22:50:47.007Z,sample_text_3347,395,2025-06-26T14:54:47.807Z,sample_text_3298,557,sample_text_5408,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,sample_text_3767,hybrid,543,sample_text_9796,948.04,sample_text_1443,true,sample_text_4890,sample_text_3134,sample_text_1224,sample_text_5727,false,2025-07-20T01:32:17.535Z,2025-09-29T00:23:12.496Z,ea49fb72-2050-42e2-81c3-091e5dbcc276
no_show,30c1a022-3c2e-4a8e-41d7-ed0b1732f2b6,ec3dd584-9571-48a4-dbfd-905d9bdad20d,f902ac6e-7076-46f8-2ee0-d0970401682b,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,2025-10-15T19:16:42.261Z,sample_text_958,883,2026-03-03T19:54:30.168Z,sample_text_6321,715,sample_text_9573,074f3f9d-1d98-495a-36ce-ea4c10de32e7,sample_text_6155,virtual,328,sample_text_6917,77.91,sample_text_8483,false,sample_text_4792,sample_text_3670,sample_text_8771,sample_text_7253,true,2025-10-19T03:32:15.321Z,2026-01-06T10:38:05.549Z,59b39d5f-196d-4a89-1b1d-30029759628a
completed,d1ebad86-15c1-4e19-e6dd-fa8f1d7101e0,02921be7-21ab-4274-eb8c-fd17367ef932,7cc152ca-2334-4efd-8c58-4327009bcdb6,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,2026-01-21T20:49:00.446Z,sample_text_6856,736,2026-01-01T12:57:21.315Z,sample_text_8748,869,sample_text_580,9eaa373f-8df1-4b6c-b2c9-c62b6f3363fe,sample_text_4085,virtual,941,sample_text_2582,7.18,sample_text_5574,true,sample_text_9123,sample_text_3442,sample_text_3126,sample_text_9092,true,2026-03-18T12:07:02.814Z,2025-08-10T15:55:07.120Z,01576ed3-e96e-415a-7c79-d2b4e79c9251
completed,71281a17-6649-488e-0029-c1bd63602b85,81bdd85f-842c-462f-80f2-77e9a08b68bb,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,3aaad658-14e8-4861-52c9-2341f1d4e7da,2025-08-17T23:01:28.564Z,sample_text_9206,876,2025-04-30T23:28:27.066Z,sample_text_9704,9,sample_text_7219,59b39d5f-196d-4a89-1b1d-30029759628a,sample_text_1146,in_person,771,sample_text_3615,73.05,sample_text_2137,true,sample_text_7504,sample_text_6129,sample_text_8152,sample_text_3652,false,2026-01-16T09:42:16.054Z,2025-11-19T04:56:52.468Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df
completed,0baca247-d10a-4dd7-44a1-cb45ea8334c8,ec3dd584-9571-48a4-dbfd-905d9bdad20d,fecc715c-91cf-4144-4e6d-27d53565cfa5,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,2025-11-25T15:00:36.526Z,sample_text_3793,673,2025-05-01T19:38:04.709Z,sample_text_1921,846,sample_text_4131,7275a4a2-65a3-47ed-3d1e-7026f453021d,sample_text_5920,hybrid,853,sample_text_1121,316.02,sample_text_9350,false,sample_text_488,sample_text_6141,sample_text_2702,sample_text_2213,true,2025-11-19T08:55:57.771Z,2026-03-12T18:26:34.382Z,1f944d7a-c145-4606-b226-ca59addffefd
completed,d9508ca8-defc-433b-9153-9e4d335dc654,92cf908b-38ac-4b5d-0803-1a8f60b5c6b9,f902ac6e-7076-46f8-2ee0-d0970401682b,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,2025-11-02T03:24:26.075Z,sample_text_7060,412,2025-10-08T02:58:45.712Z,sample_text_8866,275,sample_text_9037,72571b3c-f6ea-4a2a-2118-2d3a77def4dd,sample_text_4378,in_person,65,sample_text_5605,99.77,sample_text_856,true,sample_text_9784,sample_text_4240,sample_text_1855,sample_text_5991,false,2025-08-31T06:50:59.759Z,2026-01-09T01:59:37.996Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df
completed,c1253409-4a05-41d0-55e3-87bcfcdf9867,1797da59-3197-4d22-4628-5686cdfac972,2bd4f3bc-df4b-49c7-997f-c11868da495a,40dc6875-50a3-4da6-8104-124ea7a529fb,2025-10-23T11:09:22.663Z,sample_text_7938,702,2025-07-17T07:06:41.899Z,sample_text_3992,933,sample_text_6532,d686c193-7466-44fb-b1a6-37325154df4c,sample_text_1322,in_person,473,sample_text_4638,10.38,sample_text_3680,true,sample_text_9635,sample_text_2632,sample_text_7615,sample_text_3061,false,2026-04-11T11:04:02.120Z,2025-10-14T21:05:10.958Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90
completed,fbdc3804-89a6-4164-c4a8-0467d7fc5b16,f2392f7d-a5b0-4fcc-13a3-f5b494facaed,e394ca10-b5a0-45cc-8730-3524aff8641a,2de16969-104d-43a0-bfd9-fe690d9d6eac,2025-06-06T04:47:23.692Z,sample_text_9585,49,2025-05-20T11:35:29.446Z,sample_text_8190,900,sample_text_6347,03983122-261d-403c-9284-32860383f137,sample_text_294,hybrid,687,sample_text_1261,450.64,sample_text_8669,false,sample_text_7926,sample_text_5103,sample_text_1712,sample_text_3142,false,2025-06-18T03:51:32.932Z,2026-02-22T22:47:04.730Z,faab496b-a78d-4496-aa0f-1f0957801a80
completed,20275477-9665-45ef-e4e9-8715a56a249a,04f767dc-1a7c-43e8-2019-c5577d3ae052,2a4e5e57-fab3-47be-aa17-438ff8cedd26,2de16969-104d-43a0-bfd9-fe690d9d6eac,2025-09-08T04:17:45.013Z,sample_text_6986,342,2025-12-22T00:17:40.864Z,sample_text_1607,776,sample_text_5163,e4a45791-4bec-432e-83c4-834772750abf,sample_text_7935,in_person,215,sample_text_5005,162.21,sample_text_8545,false,sample_text_9910,sample_text_4291,sample_text_7535,sample_text_1089,false,2025-05-17T16:48:38.601Z,2026-03-26T07:42:32.920Z,ade33206-8c00-4f20-4bf1-7781c1eb9609
cancelled,06caef54-dfed-42c6-1dae-f710b4e84a47,5b87189e-f2c1-4df6-c8e6-85342cf1a109,a41d4030-6171-4181-a953-5d0104c592fd,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,2026-02-08T09:34:42.497Z,sample_text_7481,529,,sample_text_639,,sample_text_4074,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,sample_text_3324,in_person,526,sample_text_7344,,sample_text_4940,false,sample_text_8298,sample_text_573,sample_text_9874,sample_text_5238,true,2025-04-24T19:32:36.372Z,2025-12-05T19:46:01.427Z,ea49fb72-2050-42e2-81c3-091e5dbcc276
